survey,country,publishedposts,num_posts,platforms,Plan Level,Products,Products_bins,country,publishedposts,num_posts,platforms,Products,Products_bins
2021-08-25,NULL,62,0-100,SHOPIFY,Pro,1020,1-10k,NULL,62,0-100,SHOPIFY,1020,1-10k
2021-08-25,US,0,0-100,SHOPIFY,Pro,4,0-100,US,0,0-100,SHOPIFY,4,0-100
2021-08-25,US,2,0-100,SHOPIFY,Free,98,0-100,US,2,0-100,SHOPIFY,98,0-100
2021-08-25,US,1,0-100,SHOPIFY,Free,453,100-1k,US,1,0-100,SHOPIFY,453,100-1k
2021-08-24,US,30,0-100,SHOPIFY,Pro,191,100-1k,US,30,0-100,SHOPIFY,191,100-1k
2021-08-24,DE,0,0-100,SHOPIFY,Pro,16,0-100,DE,0,0-100,SHOPIFY,16,0-100
2021-08-24,NULL,14,0-100,SHOPIFY,Free,44,0-100,NULL,14,0-100,SHOPIFY,44,0-100
2021-08-24,GB,1,0-100,SHOPIFY,Free,19,0-100,GB,1,0-100,SHOPIFY,19,0-100
2021-08-24,US,4,0-100,SHOPIFY,Pro,559,100-1k,US,4,0-100,SHOPIFY,559,100-1k
2021-08-24,FR,0,0-100,SHOPIFY,Pro,167,100-1k,FR,0,0-100,SHOPIFY,167,100-1k
2021-08-24,CA,0,0-100,SHOPIFY,Free,248,100-1k,CA,0,0-100,SHOPIFY,248,100-1k
2021-08-24,GB,0,0-100,SHOPIFY,Free,0,0-100,GB,0,0-100,SHOPIFY,0,0-100
2021-08-24,US,1,0-100,SHOPIFY,Free,138,100-1k,US,1,0-100,SHOPIFY,138,100-1k
2021-08-23,ZA,0,0-100,SHOPIFY,Free,111,100-1k,ZA,0,0-100,SHOPIFY,111,100-1k
2021-08-23,NL,0,0-100,SHOPIFY,Free,2,0-100,NL,0,0-100,SHOPIFY,2,0-100
2021-08-23,US,0,0-100,SHOPIFY,Free,123,100-1k,US,0,0-100,SHOPIFY,123,100-1k
2021-08-23,BG,60,0-100,SHOPIFY,Pro,124,100-1k,BG,60,0-100,SHOPIFY,124,100-1k
2021-08-23,NULL,186,100-1k,SHOPIFY,Pro,1235,1-10k,NULL,186,100-1k,SHOPIFY,1235,1-10k
2021-08-23,US,0,0-100,SHOPIFY,Pro,553,100-1k,US,0,0-100,SHOPIFY,553,100-1k
2021-08-22,US,1,0-100,SHOPIFY,Free,457,100-1k,US,1,0-100,SHOPIFY,457,100-1k
2021-08-22,GB,0,0-100,SHOPIFY,Free,342,100-1k,GB,0,0-100,SHOPIFY,342,100-1k
2021-08-22,OM,0,0-100,SHOPIFY,Free,44,0-100,OM,0,0-100,SHOPIFY,44,0-100
2021-08-22,US,66,0-100,SHOPIFY,Pro,8,0-100,US,66,0-100,SHOPIFY,8,0-100
2021-08-22,GB,0,0-100,SHOPIFY,Pro,17,0-100,GB,0,0-100,SHOPIFY,17,0-100
2021-08-22,US,16,0-100,SHOPIFY,Pro,20,0-100,US,16,0-100,SHOPIFY,20,0-100
2021-08-22,US,0,0-100,SHOPIFY,Pro,328,100-1k,US,0,0-100,SHOPIFY,328,100-1k
2021-08-22,GB,3,0-100,SHOPIFY,Free,123,100-1k,GB,3,0-100,SHOPIFY,123,100-1k
2021-08-22,US,1,0-100,SHOPIFY,Free,258,100-1k,US,1,0-100,SHOPIFY,258,100-1k
2021-08-22,GB,0,0-100,SHOPIFY,Free,6515,1-10k,GB,0,0-100,SHOPIFY,6515,1-10k
2021-08-22,US,0,0-100,SHOPIFY,Free,24,0-100,US,0,0-100,SHOPIFY,24,0-100
2021-08-22,US,0,0-100,SHOPIFY,Free,268,100-1k,US,0,0-100,SHOPIFY,268,100-1k
2021-08-21,US,3,0-100,SHOPIFY,Free,1659,1-10k,US,3,0-100,SHOPIFY,1659,1-10k
2021-08-21,US,30,0-100,SHOPIFY,Pro,191,100-1k,US,30,0-100,SHOPIFY,191,100-1k
2021-08-21,US,0,0-100,SHOPIFY,Pro,131,100-1k,US,0,0-100,SHOPIFY,131,100-1k
2021-08-21,US,0,0-100,SHOPIFY,Free,20,0-100,US,0,0-100,SHOPIFY,20,0-100
2021-08-21,FR,37,0-100,SHOPIFY,Pro,336,100-1k,FR,37,0-100,SHOPIFY,336,100-1k
2021-08-20,BR,0,0-100,SHOPIFY,Pro,346,100-1k,BR,0,0-100,SHOPIFY,346,100-1k
2021-08-20,US,0,0-100,SHOPIFY,Free,12,0-100,US,0,0-100,SHOPIFY,12,0-100
2021-08-20,US,0,0-100,SHOPIFY,Free,4,0-100,US,0,0-100,SHOPIFY,4,0-100
2021-08-20,IL,0,0-100,SHOPIFY,Free,93,0-100,IL,0,0-100,SHOPIFY,93,0-100
2021-08-20,US,2,0-100,SHOPIFY,Free,9,0-100,US,2,0-100,SHOPIFY,9,0-100
2021-08-20,CN,0,0-100,SHOPIFY,Free,11,0-100,CN,0,0-100,SHOPIFY,11,0-100
2021-08-19,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-08-19,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-08-19,US,0,0-100,SHOPIFY,Free,3028,1-10k,US,0,0-100,SHOPIFY,3028,1-10k
2021-08-19,US,0,0-100,SHOPIFY,Free,62,0-100,US,0,0-100,SHOPIFY,62,0-100
2021-08-19,US,1,0-100,BIGCOMMERCE,Free,0,0-100,US,1,0-100,BIGCOMMERCE,0,0-100
2021-08-18,US,535,100-1k,SHOPIFY,SuperPro,99,0-100,US,535,100-1k,SHOPIFY,99,0-100
2021-08-18,US,0,0-100,SHOPIFY,SuperPro,25,0-100,US,0,0-100,SHOPIFY,25,0-100
2021-08-18,US,37,0-100,SHOPIFY,Pro,1668,1-10k,US,37,0-100,SHOPIFY,1668,1-10k
2021-08-18,US,73,0-100,SHOPIFY,Pro,133,100-1k,US,73,0-100,SHOPIFY,133,100-1k
2021-08-18,US,0,0-100,SHOPIFY,Pro,23,0-100,US,0,0-100,SHOPIFY,23,0-100
2021-08-18,US,0,0-100,SHOPIFY,Free,595,100-1k,US,0,0-100,SHOPIFY,595,100-1k
2021-08-18,CN,0,0-100,SHOPIFY,Free,0,0-100,CN,0,0-100,SHOPIFY,0,0-100
2021-08-18,GB,0,0-100,BIGCOMMERCE,Free,0,0-100,GB,0,0-100,BIGCOMMERCE,0,0-100
2021-08-18,US,0,0-100,SHOPIFY,Free,109,100-1k,US,0,0-100,SHOPIFY,109,100-1k
2021-08-17,US,0,0-100,SHOPIFY,Free,246,100-1k,US,0,0-100,SHOPIFY,246,100-1k
2021-08-17,CA,0,0-100,SHOPIFY,Free,0,0-100,CA,0,0-100,SHOPIFY,0,0-100
2021-08-17,ES,0,0-100,SHOPIFY,Free,123,100-1k,ES,0,0-100,SHOPIFY,123,100-1k
2021-08-17,IT,6,0-100,SHOPIFY,Free,55,0-100,IT,6,0-100,SHOPIFY,55,0-100
2021-08-17,TW,0,0-100,SHOPIFY,Free,24,0-100,TW,0,0-100,SHOPIFY,24,0-100
2021-08-17,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-08-17,US,3,0-100,SHOPIFY,Pro,458,100-1k,US,3,0-100,SHOPIFY,458,100-1k
2021-08-17,GB,0,0-100,SHOPIFY,Pro,145,100-1k,GB,0,0-100,SHOPIFY,145,100-1k
2021-08-17,HK,1,0-100,SHOPIFY,Free,92,0-100,HK,1,0-100,SHOPIFY,92,0-100
2021-08-17,CN,33,0-100,SHOPIFY,Free,182,100-1k,CN,33,0-100,SHOPIFY,182,100-1k
2021-08-17,US,44,0-100,SHOPIFY,Pro,44,0-100,US,44,0-100,SHOPIFY,44,0-100
2021-08-17,AU,0,0-100,SHOPIFY,Pro,0,0-100,AU,0,0-100,SHOPIFY,0,0-100
2021-08-17,US,0,0-100,SHOPIFY,Free,60,0-100,US,0,0-100,SHOPIFY,60,0-100
2021-08-17,US,0,0-100,SHOPIFY,Free,133,100-1k,US,0,0-100,SHOPIFY,133,100-1k
2021-08-17,PT,32,0-100,SHOPIFY,Free,79,0-100,PT,32,0-100,SHOPIFY,79,0-100
2021-08-16,US,0,0-100,SHOPIFY,Free,45,0-100,US,0,0-100,SHOPIFY,45,0-100
2021-08-16,US,0,0-100,SHOPIFY,Free,10,0-100,US,0,0-100,SHOPIFY,10,0-100
2021-08-16,US,0,0-100,SHOPIFY,Free,266,100-1k,US,0,0-100,SHOPIFY,266,100-1k
2021-08-16,US,0,0-100,SHOPIFY,Free,3,0-100,US,0,0-100,SHOPIFY,3,0-100
2021-08-16,US,0,0-100,SHOPIFY,Free,13000,10-30k,US,0,0-100,SHOPIFY,13000,10-30k
2021-08-16,SE,0,0-100,SHOPIFY,Free,3,0-100,SE,0,0-100,SHOPIFY,3,0-100
2021-08-16,CN,18,0-100,SHOPIFY,Free,36,0-100,CN,18,0-100,SHOPIFY,36,0-100
2021-08-16,US,0,0-100,SHOPIFY,Free,2,0-100,US,0,0-100,SHOPIFY,2,0-100
2021-08-16,GB,0,0-100,SHOPIFY,Free,0,0-100,GB,0,0-100,SHOPIFY,0,0-100
2021-08-16,US,18,0-100,SHOPIFY,Pro,88,0-100,US,18,0-100,SHOPIFY,88,0-100
2021-08-16,US,2,0-100,SHOPIFY,Pro,23,0-100,US,2,0-100,SHOPIFY,23,0-100
2021-08-15,US,0,0-100,SHOPIFY,Free,60,0-100,US,0,0-100,SHOPIFY,60,0-100
2021-08-15,US,41,0-100,SHOPIFY,Pro,1428,1-10k,US,41,0-100,SHOPIFY,1428,1-10k
2021-08-15,SE,0,0-100,SHOPIFY,Pro,1,0-100,SE,0,0-100,SHOPIFY,1,0-100
2021-08-15,GB,0,0-100,SHOPIFY,Free,3,0-100,GB,0,0-100,SHOPIFY,3,0-100
2021-08-15,US,0,0-100,SHOPIFY,Free,12,0-100,US,0,0-100,SHOPIFY,12,0-100
2021-08-15,US,0,0-100,SHOPIFY,Free,2009,1-10k,US,0,0-100,SHOPIFY,2009,1-10k
2021-08-15,US,0,0-100,SHOPIFY,Free,95,0-100,US,0,0-100,SHOPIFY,95,0-100
2021-08-14,US,13,0-100,SHOPIFY,Free,12,0-100,US,13,0-100,SHOPIFY,12,0-100
2021-08-14,US,0,0-100,SHOPIFY,Free,42,0-100,US,0,0-100,SHOPIFY,42,0-100
2021-08-14,US,19,0-100,SHOPIFY,Pro,463,100-1k,US,19,0-100,SHOPIFY,463,100-1k
2021-08-14,MX,0,0-100,SHOPIFY,Pro,937,100-1k,MX,0,0-100,SHOPIFY,937,100-1k
2021-08-14,US,38,0-100,SHOPIFY,Pro,30,0-100,US,38,0-100,SHOPIFY,30,0-100
2021-08-14,GB,0,0-100,SHOPIFY,Pro,223,100-1k,GB,0,0-100,SHOPIFY,223,100-1k
2021-08-14,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-08-14,US,39,0-100,SHOPIFY,Pro,56,0-100,US,39,0-100,SHOPIFY,56,0-100
2021-08-13,US,0,0-100,SHOPIFY,Pro,140,100-1k,US,0,0-100,SHOPIFY,140,100-1k
2021-08-13,US,34,0-100,BIGCOMMERCE,Pro,2798,1-10k,US,34,0-100,BIGCOMMERCE,2798,1-10k
2021-08-13,US,38,0-100,SHOPIFY,Pro,719,100-1k,US,38,0-100,SHOPIFY,719,100-1k
2021-08-13,US,2,0-100,SHOPIFY,Pro,183,100-1k,US,2,0-100,SHOPIFY,183,100-1k
2021-08-13,TW,0,0-100,SHOPIFY,Free,378,100-1k,TW,0,0-100,SHOPIFY,378,100-1k
2021-08-13,GB,137,100-1k,SHOPIFY,Pro,390,100-1k,GB,137,100-1k,SHOPIFY,390,100-1k
2021-08-13,ES,0,0-100,SHOPIFY,Pro,4,0-100,ES,0,0-100,SHOPIFY,4,0-100
2021-08-13,NULL,0,0-100,SHOPIFY,Free,0,0-100,NULL,0,0-100,SHOPIFY,0,0-100
2021-08-12,GB,7,0-100,SHOPIFY,Free,50,0-100,GB,7,0-100,SHOPIFY,50,0-100
2021-08-12,NULL,0,0-100,SHOPIFY,Free,5,0-100,NULL,0,0-100,SHOPIFY,5,0-100
2021-08-12,GB,3,0-100,SHOPIFY,Free,1851,1-10k,GB,3,0-100,SHOPIFY,1851,1-10k
2021-08-12,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-08-12,US,0,0-100,SHOPIFY,Free,199,100-1k,US,0,0-100,SHOPIFY,199,100-1k
2021-08-12,US,0,0-100,SHOPIFY,Free,2,0-100,US,0,0-100,SHOPIFY,2,0-100
2021-08-12,NULL,199,100-1k,SHOPIFY,Pro,0,0-100,NULL,199,100-1k,SHOPIFY,0,0-100
2021-08-12,CN,38,0-100,SHOPIFY,Pro,330,100-1k,CN,38,0-100,SHOPIFY,330,100-1k
2021-08-12,IL,0,0-100,SHOPIFY,Free,48,0-100,IL,0,0-100,SHOPIFY,48,0-100
2021-08-12,US,0,0-100,SHOPIFY,Free,42,0-100,US,0,0-100,SHOPIFY,42,0-100
2021-08-12,US,32,0-100,SHOPIFY,Free,26,0-100,US,32,0-100,SHOPIFY,26,0-100
2021-08-11,US,0,0-100,SHOPIFY,Free,2287,1-10k,US,0,0-100,SHOPIFY,2287,1-10k
2021-08-11,IN,0,0-100,SHOPIFY,Free,738,100-1k,IN,0,0-100,SHOPIFY,738,100-1k
2021-08-11,US,3,0-100,SHOPIFY,Pro,3,0-100,US,3,0-100,SHOPIFY,3,0-100
2021-08-11,US,109,100-1k,SHOPIFY,Pro,0,0-100,US,109,100-1k,SHOPIFY,0,0-100
2021-08-11,US,39,0-100,SHOPIFY,Pro,60,0-100,US,39,0-100,SHOPIFY,60,0-100
2021-08-11,TW,0,0-100,SHOPIFY,Free,16,0-100,TW,0,0-100,SHOPIFY,16,0-100
2021-08-11,ZA,36,0-100,SHOPIFY,Pro,193,100-1k,ZA,36,0-100,SHOPIFY,193,100-1k
2021-08-11,UA,0,0-100,SHOPIFY,Pro,208,100-1k,UA,0,0-100,SHOPIFY,208,100-1k
2021-08-11,GB,0,0-100,SHOPIFY,Free,1391,1-10k,GB,0,0-100,SHOPIFY,1391,1-10k
2021-08-11,GB,0,0-100,SHOPIFY,Free,35,0-100,GB,0,0-100,SHOPIFY,35,0-100
2021-08-11,US,332,100-1k,SHOPIFY,Pro,6773,1-10k,US,332,100-1k,SHOPIFY,6773,1-10k
2021-08-11,US,0,0-100,SHOPIFY,Pro,89,0-100,US,0,0-100,SHOPIFY,89,0-100
2021-08-11,US,39,0-100,SHOPIFY,Pro,92,0-100,US,39,0-100,SHOPIFY,92,0-100
2021-08-11,US,34,0-100,SHOPIFY,Pro,11,0-100,US,34,0-100,SHOPIFY,11,0-100
2021-08-11,US,0,0-100,SHOPIFY,Free,513,100-1k,US,0,0-100,SHOPIFY,513,100-1k
2021-08-11,US,0,0-100,SHOPIFY,Free,73,0-100,US,0,0-100,SHOPIFY,73,0-100
2021-08-11,US,2,0-100,SHOPIFY,Free,28,0-100,US,2,0-100,SHOPIFY,28,0-100
2021-08-11,DE,0,0-100,SHOPIFY,Free,12,0-100,DE,0,0-100,SHOPIFY,12,0-100
2021-08-10,AU,38,0-100,SHOPIFY,Free,189,100-1k,AU,38,0-100,SHOPIFY,189,100-1k
2021-08-10,US,2,0-100,SHOPIFY,Pro,9,0-100,US,2,0-100,SHOPIFY,9,0-100
2021-08-10,US,0,0-100,SHOPIFY,Pro,36,0-100,US,0,0-100,SHOPIFY,36,0-100
2021-08-10,GB,0,0-100,SHOPIFY,Free,127,100-1k,GB,0,0-100,SHOPIFY,127,100-1k
2021-08-10,BR,0,0-100,SHOPIFY,Free,126,100-1k,BR,0,0-100,SHOPIFY,126,100-1k
2021-08-10,US,0,0-100,SHOPIFY,Free,3156,1-10k,US,0,0-100,SHOPIFY,3156,1-10k
2021-08-10,US,0,0-100,SHOPIFY,Free,652,100-1k,US,0,0-100,SHOPIFY,652,100-1k
2021-08-10,ES,0,0-100,SHOPIFY,Free,0,0-100,ES,0,0-100,SHOPIFY,0,0-100
2021-08-10,US,0,0-100,SHOPIFY,Free,83,0-100,US,0,0-100,SHOPIFY,83,0-100
2021-08-10,US,0,0-100,SHOPIFY,Free,19,0-100,US,0,0-100,SHOPIFY,19,0-100
2021-08-10,US,0,0-100,SHOPIFY,Free,63,0-100,US,0,0-100,SHOPIFY,63,0-100
2021-08-10,BR,0,0-100,SHOPIFY,Free,99,0-100,BR,0,0-100,SHOPIFY,99,0-100
2021-08-10,US,2,0-100,SHOPIFY,Free,206,100-1k,US,2,0-100,SHOPIFY,206,100-1k
2021-08-10,US,0,0-100,SHOPIFY,Free,17,0-100,US,0,0-100,SHOPIFY,17,0-100
2021-08-10,US,9,0-100,SHOPIFY,Free,566,100-1k,US,9,0-100,SHOPIFY,566,100-1k
2021-08-10,US,0,0-100,SHOPIFY,Free,24,0-100,US,0,0-100,SHOPIFY,24,0-100
2021-08-10,TW,0,0-100,SHOPIFY,Free,0,0-100,TW,0,0-100,SHOPIFY,0,0-100
2021-08-10,US,2,0-100,SHOPIFY,Free,121,100-1k,US,2,0-100,SHOPIFY,121,100-1k
2021-08-10,US,1,0-100,SHOPIFY,Free,97,0-100,US,1,0-100,SHOPIFY,97,0-100
2021-08-10,US,2,0-100,SHOPIFY,Free,0,0-100,US,2,0-100,SHOPIFY,0,0-100
2021-08-09,US,455,100-1k,SHOPIFY,Pro,1715,1-10k,US,455,100-1k,SHOPIFY,1715,1-10k
2021-08-09,US,0,0-100,SHOPIFY,Pro,47,0-100,US,0,0-100,SHOPIFY,47,0-100
2021-08-09,FR,0,0-100,SHOPIFY,Free,0,0-100,FR,0,0-100,SHOPIFY,0,0-100
2021-08-09,GB,20,0-100,SHOPIFY,Pro,130,100-1k,GB,20,0-100,SHOPIFY,130,100-1k
2021-08-09,US,0,0-100,SHOPIFY,Pro,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-08-09,GB,0,0-100,SHOPIFY,Free,240,100-1k,GB,0,0-100,SHOPIFY,240,100-1k
2021-08-09,FR,0,0-100,SHOPIFY,Free,10,0-100,FR,0,0-100,SHOPIFY,10,0-100
2021-08-09,GB,0,0-100,SHOPIFY,Free,175,100-1k,GB,0,0-100,SHOPIFY,175,100-1k
2021-08-09,US,3,0-100,SHOPIFY,Pro,22,0-100,US,3,0-100,SHOPIFY,22,0-100
2021-08-09,GB,19,0-100,SHOPIFY,Pro,78330,30k+,GB,19,0-100,SHOPIFY,78330,30k+
2021-08-09,IE,3,0-100,SHOPIFY,Pro,41,0-100,IE,3,0-100,SHOPIFY,41,0-100
2021-08-09,US,5,0-100,SHOPIFY,Pro,20,0-100,US,5,0-100,SHOPIFY,20,0-100
2021-08-09,ES,0,0-100,SHOPIFY,Free,49,0-100,ES,0,0-100,SHOPIFY,49,0-100
2021-08-09,US,0,0-100,SHOPIFY,Free,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-08-09,US,0,0-100,SHOPIFY,Free,102,100-1k,US,0,0-100,SHOPIFY,102,100-1k
2021-08-09,US,0,0-100,SHOPIFY,Free,11,0-100,US,0,0-100,SHOPIFY,11,0-100
2021-08-09,US,0,0-100,SHOPIFY,Free,3387,1-10k,US,0,0-100,SHOPIFY,3387,1-10k
2021-08-09,SI,42,0-100,SHOPIFY,Pro,192,100-1k,SI,42,0-100,SHOPIFY,192,100-1k
2021-08-09,US,0,0-100,SHOPIFY,Pro,240,100-1k,US,0,0-100,SHOPIFY,240,100-1k
2021-08-09,US,40,0-100,SHOPIFY,Pro,1678,1-10k,US,40,0-100,SHOPIFY,1678,1-10k
2021-08-09,ES,0,0-100,SHOPIFY,Pro,0,0-100,ES,0,0-100,SHOPIFY,0,0-100
2021-08-09,US,14,0-100,SHOPIFY,Pro,26,0-100,US,14,0-100,SHOPIFY,26,0-100
2021-08-09,US,120,100-1k,SHOPIFY,Pro,600,100-1k,US,120,100-1k,SHOPIFY,600,100-1k
2021-08-09,US,0,0-100,SHOPIFY,Pro,13,0-100,US,0,0-100,SHOPIFY,13,0-100
2021-08-09,US,44,0-100,SHOPIFY,Pro,284,100-1k,US,44,0-100,SHOPIFY,284,100-1k
2021-08-09,ES,2,0-100,SHOPIFY,Pro,8,0-100,ES,2,0-100,SHOPIFY,8,0-100
2021-08-09,NULL,0,0-100,SHOPIFY,Free,0,0-100,NULL,0,0-100,SHOPIFY,0,0-100
2021-08-08,US,91,0-100,SHOPIFY,Pro,65,0-100,US,91,0-100,SHOPIFY,65,0-100
2021-08-08,US,4,0-100,SHOPIFY,Pro,130,100-1k,US,4,0-100,SHOPIFY,130,100-1k
2021-08-08,US,13,0-100,SHOPIFY,Free,513,100-1k,US,13,0-100,SHOPIFY,513,100-1k
2021-08-08,US,0,0-100,SHOPIFY,Free,40,0-100,US,0,0-100,SHOPIFY,40,0-100
2021-08-08,NO,0,0-100,SHOPIFY,Free,376,100-1k,NO,0,0-100,SHOPIFY,376,100-1k
2021-08-08,US,10,0-100,SHOPIFY,Free,1826,1-10k,US,10,0-100,SHOPIFY,1826,1-10k
2021-08-08,US,331,100-1k,SHOPIFY,Pro,158,100-1k,US,331,100-1k,SHOPIFY,158,100-1k
2021-08-08,DE,0,0-100,SHOPIFY,Pro,318,100-1k,DE,0,0-100,SHOPIFY,318,100-1k
2021-08-08,US,0,0-100,SHOPIFY,Free,153,100-1k,US,0,0-100,SHOPIFY,153,100-1k
2021-08-08,US,0,0-100,SHOPIFY,Free,3,0-100,US,0,0-100,SHOPIFY,3,0-100
2021-08-08,PL,0,0-100,SHOPIFY,Free,190,100-1k,PL,0,0-100,SHOPIFY,190,100-1k
2021-08-08,US,10,0-100,SHOPIFY,Free,2,0-100,US,10,0-100,SHOPIFY,2,0-100
2021-08-08,GB,3,0-100,SHOPIFY,Free,277,100-1k,GB,3,0-100,SHOPIFY,277,100-1k
2021-08-08,US,31,0-100,SHOPIFY,Pro,239,100-1k,US,31,0-100,SHOPIFY,239,100-1k
2021-08-08,US,2,0-100,SHOPIFY,Pro,32,0-100,US,2,0-100,SHOPIFY,32,0-100
2021-08-07,US,10,0-100,SHOPIFY,Free,46,0-100,US,10,0-100,SHOPIFY,46,0-100
2021-08-07,FR,44,0-100,SHOPIFY,Free,15,0-100,FR,44,0-100,SHOPIFY,15,0-100
2021-08-07,US,167,100-1k,SHOPIFY,Pro,164,100-1k,US,167,100-1k,SHOPIFY,164,100-1k
2021-08-07,NULL,6,0-100,SHOPIFY,Pro,11234,10-30k,NULL,6,0-100,SHOPIFY,11234,10-30k
2021-08-07,US,43,0-100,SHOPIFY,Pro,338,100-1k,US,43,0-100,SHOPIFY,338,100-1k
2021-08-07,US,42,0-100,SHOPIFY,Pro,61,0-100,US,42,0-100,SHOPIFY,61,0-100
2021-08-07,US,0,0-100,SHOPIFY,Free,11,0-100,US,0,0-100,SHOPIFY,11,0-100
2021-08-07,US,1,0-100,SHOPIFY,Free,10,0-100,US,1,0-100,SHOPIFY,10,0-100
2021-08-07,CN,358,100-1k,SHOPIFY,Pro,365,100-1k,CN,358,100-1k,SHOPIFY,365,100-1k
2021-08-07,IT,51,0-100,SHOPIFY,Pro,245,100-1k,IT,51,0-100,SHOPIFY,245,100-1k
2021-08-07,US,11,0-100,SHOPIFY,Pro,407,100-1k,US,11,0-100,SHOPIFY,407,100-1k
2021-08-07,US,30,0-100,SHOPIFY,Free,66,0-100,US,30,0-100,SHOPIFY,66,0-100
2021-08-07,US,2,0-100,SHOPIFY,Free,10,0-100,US,2,0-100,SHOPIFY,10,0-100
2021-08-07,US,0,0-100,SHOPIFY,Free,108,100-1k,US,0,0-100,SHOPIFY,108,100-1k
2021-08-06,US,0,0-100,SHOPIFY,Free,128,100-1k,US,0,0-100,SHOPIFY,128,100-1k
2021-08-06,GB,0,0-100,SHOPIFY,Free,76,0-100,GB,0,0-100,SHOPIFY,76,0-100
2021-08-06,US,0,0-100,SHOPIFY,Free,139,100-1k,US,0,0-100,SHOPIFY,139,100-1k
2021-08-06,GB,91,0-100,SHOPIFY,Pro,670,100-1k,GB,91,0-100,SHOPIFY,670,100-1k
2021-08-06,US,6,0-100,SHOPIFY,Pro,49,0-100,US,6,0-100,SHOPIFY,49,0-100
2021-08-06,US,0,0-100,SHOPIFY,Pro,200,100-1k,US,0,0-100,SHOPIFY,200,100-1k
2021-08-06,NULL,48,0-100,SHOPIFY,Pro,684,100-1k,NULL,48,0-100,SHOPIFY,684,100-1k
2021-08-06,US,0,0-100,SHOPIFY,Pro,10931,10-30k,US,0,0-100,SHOPIFY,10931,10-30k
2021-08-06,GB,46,0-100,SHOPIFY,Pro,73,0-100,GB,46,0-100,SHOPIFY,73,0-100
2021-08-06,US,0,0-100,SHOPIFY,Pro,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-08-06,US,0,0-100,SHOPIFY,Free,17,0-100,US,0,0-100,SHOPIFY,17,0-100
2021-08-06,GB,6,0-100,SHOPIFY,Free,17,0-100,GB,6,0-100,SHOPIFY,17,0-100
2021-08-06,GB,0,0-100,SHOPIFY,Free,3,0-100,GB,0,0-100,SHOPIFY,3,0-100
2021-08-06,GB,0,0-100,SHOPIFY,Free,249,100-1k,GB,0,0-100,SHOPIFY,249,100-1k
2021-08-06,GB,0,0-100,SHOPIFY,Free,30,0-100,GB,0,0-100,SHOPIFY,30,0-100
2021-08-06,GB,0,0-100,SHOPIFY,Free,53,0-100,GB,0,0-100,SHOPIFY,53,0-100
2021-08-06,US,2,0-100,SHOPIFY,Free,18,0-100,US,2,0-100,SHOPIFY,18,0-100
2021-08-06,US,45,0-100,SHOPIFY,Free,191,100-1k,US,45,0-100,SHOPIFY,191,100-1k
2021-08-06,CA,0,0-100,SHOPIFY,Free,94,0-100,CA,0,0-100,SHOPIFY,94,0-100
2021-08-06,NULL,0,0-100,SHOPIFY,Free,1,0-100,NULL,0,0-100,SHOPIFY,1,0-100
2021-08-06,US,2,0-100,SHOPIFY,Free,164,100-1k,US,2,0-100,SHOPIFY,164,100-1k
2021-08-05,US,264,100-1k,SHOPIFY,Pro,476,100-1k,US,264,100-1k,SHOPIFY,476,100-1k
2021-08-05,US,5,0-100,SHOPIFY,Pro,82,0-100,US,5,0-100,SHOPIFY,82,0-100
2021-08-05,US,0,0-100,SHOPIFY,Pro,0,0-100,US,0,0-100,SHOPIFY,0,0-100
2021-08-05,US,400,100-1k,SHOPIFY,Pro,410,100-1k,US,400,100-1k,SHOPIFY,410,100-1k
2021-08-05,US,103,100-1k,SHOPIFY,Pro,317,100-1k,US,103,100-1k,SHOPIFY,317,100-1k
2021-08-05,US,207,100-1k,SHOPIFY,Pro,362,100-1k,US,207,100-1k,SHOPIFY,362,100-1k
2021-08-05,US,0,0-100,SHOPIFY,Pro,69,0-100,US,0,0-100,SHOPIFY,69,0-100
2021-08-05,US,1,0-100,SHOPIFY,Free,36,0-100,US,1,0-100,SHOPIFY,36,0-100
2021-08-05,US,1,0-100,SHOPIFY,Free,407,100-1k,US,1,0-100,SHOPIFY,407,100-1k
2021-08-05,US,25,0-100,SHOPIFY,Free,91,0-100,US,25,0-100,SHOPIFY,91,0-100
2021-08-05,NULL,2,0-100,SHOPIFY,Free,33,0-100,NULL,2,0-100,SHOPIFY,33,0-100
2021-08-05,CN,16,0-100,SHOPIFY,Pro,46,0-100,CN,16,0-100,SHOPIFY,46,0-100
2021-08-05,US,84,0-100,SHOPIFY,Pro,17,0-100,US,84,0-100,SHOPIFY,17,0-100
2021-08-04,DE,2,0-100,SHOPIFY,Pro,301,100-1k,DE,2,0-100,SHOPIFY,301,100-1k
2021-08-04,US,0,0-100,SHOPIFY,Pro,838,100-1k,US,0,0-100,SHOPIFY,838,100-1k
